filename,captcha_text,predicted_text,predicted_text_printed,cleaned_predicted_text,cleaned_predicted_text_printed,chr_acc_hw,chr_acc_p
/kaggle/input/test-black/test_cleaned_black_resized/lv8m9l-0.png,lv8m9l,I v.8 m. 9.I.,LV8ML9/,iv8m9i,lv8ml9,4,4
/kaggle/input/test-black/test_cleaned_black_resized/leetgs6-0.png,leetgs6,L E E.T G.S.G.,LEETGSG,leetgsg,leetgsg,6,6
/kaggle/input/test-black/test_cleaned_black_resized/dpsf5sd-0.png,dpsf5sd,and post-50s.d.,@9S/5SD,andpost50sd,9s5sd,1,0
/kaggle/input/test-black/test_cleaned_black_resized/nke03-0.png,nke03,n.n.k.e.o.3.,NKE03,nnkeo3,nke03,1,5
/kaggle/input/test-black/test_cleaned_black_resized/celi0l6c-0.png,celi0l6c,C E.L.I.O.G.C,CELIOL6 C,celiogc,celiol6c,4,7
/kaggle/input/test-black/test_cleaned_black_resized/zsauik50-0.png,zsauik50,Z S.A. L.I.K.O.O,Z9AUIK5O,zsalikoo,z9auik5o,5,6
/kaggle/input/test-black/test_cleaned_black_resized/0nq0e-0.png,0nq0e,61 30 S. W.C.P.P.P.P.P.P.,ONODE,6130swcpppppp,onode,1,2
/kaggle/input/test-black/test_cleaned_black_resized/j6q0mhv-0.png,j6q0mhv,# j6gomhv .,J690MHV,j6gomhv,j690mhv,5,6
/kaggle/input/test-black/test_cleaned_black_resized/mlx7-0.png,mlx7,""" M.I.X. 7.",MIX 7,mix7,mix7,3,3
/kaggle/input/test-black/test_cleaned_black_resized/k3zrl0ee-0.png,k3zrl0ee,K.3ZR. Dee .,K32/008,k3zrdee,k32008,5,2
/kaggle/input/test-black/test_cleaned_black_resized/i2ximgo-0.png,i2ximgo,1212 XIMG.,12XIMGO,1212ximg,12ximgo,1,6
/kaggle/input/test-black/test_cleaned_black_resized/3ltl6jon-0.png,3ltl6jon,3 3. 3. BLG.ON,3LTL6JON,333blgon,3ltl6jon,3,8
/kaggle/input/test-black/test_cleaned_black_resized/uobiz-0.png,uobiz,# U.O.B.I.2.Z000,U081%,uobi2z000,u081,4,1
/kaggle/input/test-black/test_cleaned_black_resized/c61s-0.png,c61s,a.C.G.T.S.,C615,acgts,c615,0,3
/kaggle/input/test-black/test_cleaned_black_resized/f5rf7a9-0.png,f5rf7a9,"0/4, ft.5 in. ft.2 or 9.",***,04ft5inft2or9,,0,0
/kaggle/input/test-black/test_cleaned_black_resized/1mrffz-0.png,1mrffz,. I'm I feel ?,/WRQPE,imifeel,wrqpe,2,0
/kaggle/input/test-black/test_cleaned_black_resized/khs6-0.png,khs6,2 1khs6.,KHS6,21khs6,khs6,0,4
/kaggle/input/test-black/test_cleaned_black_resized/79n1-0.png,79n1,61 7. 9. N. 1.2,79 N L,6179n12,79nl,0,3
/kaggle/input/test-black/test_cleaned_black_resized/h6dtd-0.png,h6dtd,as a result of the COVID 19,WE16,asaresultofthecovid19,we16,0,0
/kaggle/input/test-black/test_cleaned_black_resized/8gti-0.png,8gti,# 8.8 per centrection . It is,8.9 EFI,88percentrectionitis,89efi,1,1
/kaggle/input/test-black/test_cleaned_black_resized/lshlfbdi-0.png,lshlfbdi,It is the best of a kind of,IS H L F B AD :,itisthebestofakindof,ishlfbad,0,5
/kaggle/input/test-black/test_cleaned_black_resized/63xk-0.png,63xk,6. 3. X.K,6 3 * K,63xk,63k,4,2
/kaggle/input/test-black/test_cleaned_black_resized/rehbon2c-0.png,rehbon2c,"5,5,00042c.",1 @6.00 @2 C,5500042c,16002c,2,0
/kaggle/input/test-black/test_cleaned_black_resized/jdptyt0y-0.png,jdptyt0y,U.D P.T.Y.T.OY,UDPT9T09,udptytoy,udpt9t09,6,5
/kaggle/input/test-black/test_cleaned_black_resized/j1er1x92-0.png,j1er1x92,j 1e r 1 x. 2,J1ER1X92,j1er1x2,j1er1x92,6,8
/kaggle/input/test-black/test_cleaned_black_resized/mciiacb-0.png,mciiacb,m c i i a c.b.,M CLLACB,mciiacb,mcllacb,7,5
/kaggle/input/test-black/test_cleaned_black_resized/vmubm06i-0.png,vmubm06i,ex one or b.me ? B.c.,0 @ 6 @ 0 6,exoneorbmebc,0606,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ns7hb-0.png,ns7hb,MOT JE.,10715,motje,10715,0,1
/kaggle/input/test-black/test_cleaned_black_resized/3yyklwn-0.png,3yyklwn,3 4 4 1/ L W.N.,3 4 4 M L W N,3441lwn,344mlwn,4,4
/kaggle/input/test-black/test_cleaned_black_resized/88do-0.png,88do,"0, 8 8 0 0 0",8800,088000,8800,1,2
/kaggle/input/test-black/test_cleaned_black_resized/hcwgu-0.png,hcwgu,# H.C W.G.U.,MCWGU,hcwgu,mcwgu,5,4
/kaggle/input/test-black/test_cleaned_black_resized/iu0q5-0.png,iu0q5,continuous in a 0-op- 5.,IN0G5,continuousina0op5,in0g5,0,3
/kaggle/input/test-black/test_cleaned_black_resized/kqs6ioi-0.png,kqs6ioi,# A.A.S.F.I.O.N.,KAS 6.10,aasfion,kas610,3,3
/kaggle/input/test-black/test_cleaned_black_resized/wwm1m-0.png,wwm1m,www mind,WWML@,wwwmind,wwml,2,3
/kaggle/input/test-black/test_cleaned_black_resized/thy7-0.png,thy7,# T. H.Y. 7.,T # Y 7,thy7,ty7,4,1
/kaggle/input/test-black/test_cleaned_black_resized/thulcgw-0.png,thulcgw,2 Tennessee .,1%,2tennessee,1,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ii1n-0.png,ii1n,"0 1/ 1/ 1, 1. 1. 1. 1. 1",:,011111111,,1,0
/kaggle/input/test-black/test_cleaned_black_resized/uqvtzje-0.png,uqvtzje,U.O.W.T.Z )E,UOVT2JE,uowtze,uovt2je,3,5
/kaggle/input/test-black/test_cleaned_black_resized/akf8o1-0.png,akf8o1,914 F.8 0.1,AM F8 0,914f801,amf80,0,3
/kaggle/input/test-black/test_cleaned_black_resized/6i4pw-0.png,6i4pw,6.I 4P.W.,6 / 4 P W,6i4pw,64pw,5,1
/kaggle/input/test-black/test_cleaned_black_resized/qavk-0.png,qavk,a o v.b.,QTY &,aovb,qty,1,1
/kaggle/input/test-black/test_cleaned_black_resized/kirtl-0.png,kirtl,k i r t. ),KIRFL,kirt,kirfl,4,4
/kaggle/input/test-black/test_cleaned_black_resized/f48b3-0.png,f48b3,f. 4.8.B.3,F 4 8 B 5,f48b3,f48b5,5,4
/kaggle/input/test-black/test_cleaned_black_resized/05pb-0.png,05pb,2 2 1 0spb. 3 .,05P6,2210spb3,05p6,0,3
/kaggle/input/test-black/test_cleaned_black_resized/4cyx-0.png,4cyx,""" If C. Y. X.",# ( X X),ifcyx,xx,0,0
/kaggle/input/test-black/test_cleaned_black_resized/c3mh-0.png,c3mh,. C. 3.m.h.,(JOH),c3mh,joh,4,0
/kaggle/input/test-black/test_cleaned_black_resized/exz3r1y4-0.png,exz3r1y4,e x z 3 R 1 y 4,E X Z 3 R 1 Y 4,exz3r1y4,exz3r1y4,8,8
/kaggle/input/test-black/test_cleaned_black_resized/iw8j-0.png,iw8j,""" I'm B. )",LIMB],imb,limb,1,0
/kaggle/input/test-black/test_cleaned_black_resized/ldiw-0.png,ldiw,c. D. ( W.,< D L W,cdw,dlw,1,0
/kaggle/input/test-black/test_cleaned_black_resized/fyqrwuqw-0.png,fyqrwuqw,FYQR W.UQ W.,FYQRWUQW,fyqrwuqw,fyqrwuqw,8,8
/kaggle/input/test-black/test_cleaned_black_resized/1c3bi3zm-0.png,1c3bi3zm,1/C3C- 3.2rm.,1036434MM,1c3c32rm,1036434mm,4,4
/kaggle/input/test-black/test_cleaned_black_resized/wcqsal-0.png,wcqsal,2 ( I - I,*DIS+1,2ii,dis1,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ttch14bl-0.png,ttch14bl,T T.C.H.I.B.L.,TTCH14BL,ttchibl,ttch14bl,4,8
/kaggle/input/test-black/test_cleaned_black_resized/9kt2e50-0.png,9kt2e50,9 k.t 2e.5.0,9 K T 2 @ 5 0,9kt2e50,9kt250,7,4
/kaggle/input/test-black/test_cleaned_black_resized/d0ughk-0.png,d0ughk,d 0 U.G. H.K.,DOUG#K,d0ughk,dougk,6,3
/kaggle/input/test-black/test_cleaned_black_resized/yn7g85-0.png,yn7g85,y.y.n. 7.9.5.,YN1985,yyn795,yn1985,2,4
/kaggle/input/test-black/test_cleaned_black_resized/df4i-0.png,df4i,and f.4 ;,D + 4 !,andf4,d4,0,1
/kaggle/input/test-black/test_cleaned_black_resized/jxm8lv-0.png,jxm8lv,# if x'm & & I've you,(RM8LY),ifxmiveyou,rm8ly,1,0
/kaggle/input/test-black/test_cleaned_black_resized/8jqv6j-0.png,8jqv6j,8 ) QV6 ),8 / Q V 6 /,8qv6,8qv6,1,1
/kaggle/input/test-black/test_cleaned_black_resized/yxoc6-0.png,yxoc6,"52 08 N 0 08 W 52 13 N 0, E 52 13 0. 0.",ITIT:,5208n008w5213n0e521300,itit,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ssut-0.png,ssut,# SOUNT,OUT,sount,out,2,0
/kaggle/input/test-black/test_cleaned_black_resized/vy4gui26-0.png,vy4gui26,v. Y. 4.9.U.1.2.6,V Y 4 9 V \ 2 6,vy49u126,vy49v26,6,3
/kaggle/input/test-black/test_cleaned_black_resized/lrn2uv4x-0.png,lrn2uv4x,1rn2uv4x.,IROZUV4X,1rn2uv4x,irozuv4x,7,5
/kaggle/input/test-black/test_cleaned_black_resized/4orw5-0.png,4orw5,"A.O""W.S.",A0~W 5,aows,a0w5,1,0
/kaggle/input/test-black/test_cleaned_black_resized/a0sp1ytr-0.png,a0sp1ytr,a 0 s p 1 y t.r.,AOSPLYTR,a0sp1ytr,aosplytr,8,6
/kaggle/input/test-black/test_cleaned_black_resized/3b84c7sq-0.png,3b84c7sq,# B.B. NCT.S.P.,9/8%$7.70,bbnctsp,98770,1,0
/kaggle/input/test-black/test_cleaned_black_resized/xfd22z6t-0.png,xfd22z6t,4x.002/2Z6T.,**02%LT,4x0022z6t,02lt,1,0
/kaggle/input/test-black/test_cleaned_black_resized/ff9w4m3-0.png,ff9w4m3,F.F.9 1/4.W. 3.,FF9 W 4 M 3,ff914w3,ff9w4m3,5,7
/kaggle/input/test-black/test_cleaned_black_resized/l3b8m5-0.png,l3b8m5,1 3 lb 8 in 5,3 b 8 M 5,13lb8in5,3b8m5,1,0
/kaggle/input/test-black/test_cleaned_black_resized/txch1ms-0.png,txch1ms,t x.c.h.1m.s,T X C H 1 M S,txch1ms,txch1ms,7,7
/kaggle/input/test-black/test_cleaned_black_resized/kj65qc76-0.png,kj65qc76,k ) 6.5 9.0 7.6,KIL 6 5 9 C 7 6,k659076,kil659c76,1,1
/kaggle/input/test-black/test_cleaned_black_resized/72cr-0.png,72cr,7 2 C.A.,7.2 CM,72ca,72cm,3,3
/kaggle/input/test-black/test_cleaned_black_resized/0u0y5-0.png,0u0y5,0 1 0y.5,0 0 0 @ 5,010y5,0005,4,2
/kaggle/input/test-black/test_cleaned_black_resized/1gbu5qus-0.png,1gbu5qus,1 & B.U.S.Q U.S.S.,1 @ BU 50 U 9,1busquss,1bu50u9,2,1
/kaggle/input/test-black/test_cleaned_black_resized/t1jut-0.png,t1jut,T.T.T.T.T.T.,11001,tttttt,11001,2,1
/kaggle/input/test-black/test_cleaned_black_resized/frg4r-0.png,frg4r,to-finger ...,ITREAT :,tofinger,itreat,0,0
/kaggle/input/test-black/test_cleaned_black_resized/y6ttxt-0.png,y6ttxt,T.G.T.T.X.T.,YGTTXT,tgttxt,ygttxt,4,5
/kaggle/input/test-black/test_cleaned_black_resized/thhonbv-0.png,thhonbv,t. H. H.O. N.B. W.B. W.,TH H O N B V,thhonbwbw,thhonbv,6,7
/kaggle/input/test-black/test_cleaned_black_resized/d1p4-0.png,d1p4,0 7 ) 0 4.,0104,0704,0104,1,2
/kaggle/input/test-black/test_cleaned_black_resized/hw6ta6-0.png,hw6ta6,to grow with the B. B. B. B. and B. and is a,WW.S T @ 6,togrowwiththebbbbandbandisa,wwst6,0,2
/kaggle/input/test-black/test_cleaned_black_resized/2p6wwybk-0.png,2p6wwybk,2pswwybk .,2P6WW9BK,2pswwybk,2p6ww9bk,7,7
/kaggle/input/test-black/test_cleaned_black_resized/lf1u-0.png,lf1u,# L.F.1 U.,LF10,lf1u,lf10,4,3
/kaggle/input/test-black/test_cleaned_black_resized/rsin-0.png,rsin,for s.i n.,SRISIN,forsin,srisin,0,1
/kaggle/input/test-black/test_cleaned_black_resized/yogyk-0.png,yogyk,Y O.G Y K.,YOGYK,yogyk,yogyk,5,5
/kaggle/input/test-black/test_cleaned_black_resized/d4ag-0.png,d4ag,. d 4a g.,D4Q,d4ag,d4q,4,2
/kaggle/input/test-black/test_cleaned_black_resized/6vt9-0.png,6vt9,# 6.U.T.9.,6V19,6ut9,6v19,3,3
/kaggle/input/test-black/test_cleaned_black_resized/0pglswc-0.png,0pglswc,0 p.p.1 s.w.c,O P GLLS W C,0pp1swc,opgllswc,5,3
/kaggle/input/test-black/test_cleaned_black_resized/esay1v9-0.png,esay1v9,E.S.A.Y.1U.Q,E549109,esay1uq,e549109,5,3
/kaggle/input/test-black/test_cleaned_black_resized/kgi2zx9p-0.png,kgi2zx9p,k g.i.2 z.a. 9 p.,KQL2ZX9P,kgi2za9p,kql2zx9p,7,6
/kaggle/input/test-black/test_cleaned_black_resized/4fxwgg4-0.png,4fxwgg4,4 f.f.x. W.G.G.4,4 F X W G G 4,4ffxwgg4,4fxwgg4,3,7
/kaggle/input/test-black/test_cleaned_black_resized/qhcf4-0.png,qhcf4,# going to be aces of the H.S. ring,4HCF4,goingtobeacesofthehsring,4hcf4,0,4
/kaggle/input/test-black/test_cleaned_black_resized/ehk38v-0.png,ehk38v,2th Essex .,CH & SSK,2thessex,chssk,0,1
/kaggle/input/test-black/test_cleaned_black_resized/6ud6o-0.png,6ud6o,# God #,6406,god,6406,1,2
/kaggle/input/test-black/test_cleaned_black_resized/p45r8m7-0.png,p45r8m7,P. 4.4 5.5 R.8.M. 7,P 4 5 R 8 M 7,p4455r8m7,p45r8m7,2,7
/kaggle/input/test-black/test_cleaned_black_resized/atwip0-0.png,atwip0,a t.w.i.p.O,Q T W I P 0,atwipo,qtwip0,5,5
/kaggle/input/test-black/test_cleaned_black_resized/0iqk95h-0.png,0iqk95h,0/ 1/ 1/ 1. 0. 0. K.B. 5.H.,D I O K 9 5 H,011100kb5h,diok95h,1,5
/kaggle/input/test-black/test_cleaned_black_resized/1avc-0.png,1avc,# not be the best of the way of the COVID 19,1870,notbethebestofthewayofthecovid19,1870,0,1
/kaggle/input/test-black/test_cleaned_black_resized/1ghx0spj-0.png,1ghx0spj,I G.H.X.O.P.I,IGHXOSP /,ighxopi,ighxosp,3,5
/kaggle/input/test-black/test_cleaned_black_resized/t7zyxx-0.png,t7zyxx,TTZVX R.,112488,ttzvxr,112488,3,0
/kaggle/input/test-black/test_cleaned_black_resized/1ewq-0.png,1ewq,1 ) E W.O.,LEWO,1ewo,lewo,3,2
/kaggle/input/test-black/test_cleaned_black_resized/viv1ed3y-0.png,viv1ed3y,visi Foss,$141.03,visifoss,14103,2,0
/kaggle/input/test-black/test_cleaned_black_resized/6uc8lxm-0.png,6uc8lxm,s. 0.C.B.L.X2M.,GUCBLXM,s0cblx2m,gucblxm,3,5
/kaggle/input/test-black/test_cleaned_black_resized/6s82khq-0.png,6s82khq,6.8 9 2/4th.,G S @ 2 W H Q,68924th,gs2whq,2,1
/kaggle/input/test-black/test_cleaned_black_resized/rhrchlxw-0.png,rhrchlxw,churchlaw .,THRCHLXW,churchlaw,thrchlxw,1,7
/kaggle/input/test-black/test_cleaned_black_resized/s0ho4qfp-0.png,s0ho4qfp,so no 4 AFP .,SQ NO4QFP,sono4afp,sqno4qfp,5,6
/kaggle/input/test-black/test_cleaned_black_resized/b9opk-0.png,b9opk,b g o p. k.,B9OPK,bgopk,b9opk,4,5
/kaggle/input/test-black/test_cleaned_black_resized/3lsrj-0.png,3lsrj,2 3bri-,3WM,23bri,3wm,1,1
/kaggle/input/test-black/test_cleaned_black_resized/rvbzj-0.png,rvbzj,R v.B.Z _,R V B Z J,rvbz,rvbzj,4,5
/kaggle/input/test-black/test_cleaned_black_resized/3r677-0.png,3r677,. 3r617 -,3R617,3r617,3r617,4,4
/kaggle/input/test-black/test_cleaned_black_resized/x8ob9-0.png,x8ob9,x 8 0.B.G.,X 8 0 B Q,x80bg,x80bq,3,3
/kaggle/input/test-black/test_cleaned_black_resized/0scs-0.png,0scs,0 SECs,0.9 0 5,0secs,0905,2,1
/kaggle/input/test-black/test_cleaned_black_resized/o2b2gfg-0.png,o2b2gfg,0 2 B.2G.F.G.,0 1 8 2 Q F G,02b2gfg,0182qfg,6,3
/kaggle/input/test-black/test_cleaned_black_resized/1hiqbpx3-0.png,1hiqbpx3,phiploxa,IHHQBPXG,phiploxa,ihhqbpxg,3,5
/kaggle/input/test-black/test_cleaned_black_resized/mubcp-0.png,mubcp,# no little cure,M W600,nolittlecure,mw600,0,1
/kaggle/input/test-black/test_cleaned_black_resized/m8gte-0.png,m8gte,mm 8 G.T.E.,M & G T P,mm8gte,mgtp,1,1
/kaggle/input/test-black/test_cleaned_black_resized/ukna-0.png,ukna,# that it is not that it has a good sense that,WHERE WHOPE,thatitisnotthatithasagoodsensethat,wherewhope,0,0
/kaggle/input/test-black/test_cleaned_black_resized/j5nf05-0.png,j5nf05,2 1 1st. 5m. to 5.,GN05,211st5mto5,gn05,1,0
/kaggle/input/test-black/test_cleaned_black_resized/efzjeuuy-0.png,efzjeuuy,e f z ) j e. U.U.V.Y,EFTLEU UY,efzjeuuvy,eftleuuy,7,6
/kaggle/input/test-black/test_cleaned_black_resized/wemep-0.png,wemep,# weEMP,WEMP,weemp,wemp,3,3
/kaggle/input/test-black/test_cleaned_black_resized/9ecqisn-0.png,9ecqisn,9 E.C.E.I.S.N,9 @ C @ i S N,9eceisn,9cisn,6,1
/kaggle/input/test-black/test_cleaned_black_resized/g399jxe2-0.png,g399jxe2,9 3999jxe2/,9399JXE2,93999jxe2,9399jxe2,3,7
/kaggle/input/test-black/test_cleaned_black_resized/cwtje-0.png,cwtje,# sent up to,WW.,sentupto,ww,0,1
/kaggle/input/test-black/test_cleaned_black_resized/0col7w-0.png,0col7w,0 C.C.O.L.P. W.,OCOL7W,0ccolpw,ocol7w,2,5
/kaggle/input/test-black/test_cleaned_black_resized/o3837ix-0.png,o3837ix,0 3 8 3 7 1 X,0 3 8 3 7 1 X,038371x,038371x,5,5
/kaggle/input/test-black/test_cleaned_black_resized/jgep-0.png,jgep,4 speed .,SEA,4speed,sea,0,0
/kaggle/input/test-black/test_cleaned_black_resized/sshbp-0.png,sshbp,# S.S.H.B.P.,CSHBP,sshbp,cshbp,5,4
/kaggle/input/test-black/test_cleaned_black_resized/zek18ad0-0.png,zek18ad0,z e. 4. 1.8 a.d.0,Z E H 1 8 A D 0,ze418ad0,zeh18ad0,7,7
/kaggle/input/test-black/test_cleaned_black_resized/ky4yrdb-0.png,ky4yrdb,le if 4 y.n. & b.,6 4 4 Y * 6 6,leif4ynb,644y66,0,2
/kaggle/input/test-black/test_cleaned_black_resized/93tlh-0.png,93tlh,# 0 3.T.L.H.000,93TLN,03tlh000,93tln,4,4
/kaggle/input/test-black/test_cleaned_black_resized/m52xx5-0.png,m52xx5,M S.2 X.X S.,M 5 E X X 5,ms2xxs,m5exx5,4,5
/kaggle/input/test-black/test_cleaned_black_resized/2yjoie-0.png,2yjoie,""" Y ) J O.I.E",Y J O LE,yjoie,yjole,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ge5tdvi-0.png,ge5tdvi,ge stavi .,GE ST @VI,gestavi,gestvi,5,3
/kaggle/input/test-black/test_cleaned_black_resized/9odszww-0.png,9odszww,900d.c.w.h.,90DSZWW,900dcwh,90dszww,2,6
/kaggle/input/test-black/test_cleaned_black_resized/8gjjfa-0.png,8gjjfa,B.G.U.W.F.B.,BAQJQFA,bguwfb,baqjqfa,2,1
/kaggle/input/test-black/test_cleaned_black_resized/yp1ye570-0.png,yp1ye570,""" U.P. ) "" I. - I. - U. - E. - S",9 P 1 4 @ 5 7 0,upiiues,9p14570,1,2
/kaggle/input/test-black/test_cleaned_black_resized/oulos91y-0.png,oulos91y,adult usgiving,OULOSS/Y,adultusgiving,oulossy,0,5
/kaggle/input/test-black/test_cleaned_black_resized/iq0bjxdg-0.png,iq0bjxdg,i question to be it is a kind of a,1 Q Q B J X D G,iquestiontobeitisakindofa,1qqbjxdg,2,6
/kaggle/input/test-black/test_cleaned_black_resized/4ofpfnr-0.png,4ofpfnr,a. 0. 0.f.p.f.r.r.m.,AO FF P F N M,a00fpfrrm,aoffpfnm,1,2
/kaggle/input/test-black/test_cleaned_black_resized/kt6v-0.png,kt6v,& k.t.G.V.,KT6V,ktgv,kt6v,3,4
/kaggle/input/test-black/test_cleaned_black_resized/sy8kfp-0.png,sy8kfp,s york trip,S Y @ R POP,syorktrip,syrpop,2,3
/kaggle/input/test-black/test_cleaned_black_resized/905i4de-0.png,905i4de,. 90514DE,905/4DE,90514de,9054de,6,3
/kaggle/input/test-black/test_cleaned_black_resized/tdooz6d-0.png,tdooz6d,"t0,d0z6o",<000Z6D,t0d0z6o,000z6d,3,0
/kaggle/input/test-black/test_cleaned_black_resized/ui88lwpc-0.png,ui88lwpc,""" 4 :4 :4",4/98WP6,444,498wp6,0,1
/kaggle/input/test-black/test_cleaned_black_resized/3y9sdh-0.png,3y9sdh,3 y. 9 s.n.,3 9 9 S D H,3y9sn,399sdh,4,5
/kaggle/input/test-black/test_cleaned_black_resized/yp838obs-0.png,yp838obs,YP83808S.,YP8380%S,yp83808s,yp8380s,6,5
/kaggle/input/test-black/test_cleaned_black_resized/i3jpjs-0.png,i3jpjs,i 3 ) p. js,13 / P / S,i3pjs,13ps,2,1
/kaggle/input/test-black/test_cleaned_black_resized/vyxo9-0.png,vyxo9,000000 VYXO ?,VYX09,000000vyxo,vyx09,0,4
/kaggle/input/test-black/test_cleaned_black_resized/opscn23v-0.png,opscn23v,OPSCN23V.,OPSCN23V,opscn23v,opscn23v,8,8
/kaggle/input/test-black/test_cleaned_black_resized/zji3-0.png,zji3,""" I ) I ?",1 3\3,ii,133,0,0
/kaggle/input/test-black/test_cleaned_black_resized/wk80dulm-0.png,wk80dulm,a b. B.B.C.C.C.C.O.O.,*11\,abbbccccoo,11,0,0
/kaggle/input/test-black/test_cleaned_black_resized/q2lcl1y-0.png,q2lcl1y,q2LCL1Y.,02LGL1Y,q2lcl1y,02lgl1y,7,5
/kaggle/input/test-black/test_cleaned_black_resized/acukt0vo-0.png,acukt0vo,a c u. k.t.O V.O,ACUKTOVO,acuktovo,acuktovo,7,7
/kaggle/input/test-black/test_cleaned_black_resized/scqwf95v-0.png,scqwf95v,S.C.O. W.F.925 W.V.,S( Q W F 9 3 V,scowf925wv,sqwf93v,5,1
/kaggle/input/test-black/test_cleaned_black_resized/d4ls-0.png,d4ls,aided by the United States .,D 4LS,aidedbytheunitedstates,d4ls,0,4
/kaggle/input/test-black/test_cleaned_black_resized/zn19-0.png,zn19,zz n 1 9.,ZN19,zzn19,zn19,1,4
/kaggle/input/test-black/test_cleaned_black_resized/q8hz-0.png,q8hz,sp 8 h.z.,Q 8 H Z,sp8hz,q8hz,0,4
/kaggle/input/test-black/test_cleaned_black_resized/2tyw3-0.png,2tyw3,- 2- 2. 2. 2.,2TYWS,2222,2tyws,1,4
/kaggle/input/test-black/test_cleaned_black_resized/ab3t-0.png,ab3t,"each , with it",0637,eachwithit,0637,0,1
/kaggle/input/test-black/test_cleaned_black_resized/s7lxa-0.png,s7lxa,s 7. L.X.A,5 1 L X A,s7lxa,51lxa,5,3
/kaggle/input/test-black/test_cleaned_black_resized/4d6ddrc-0.png,4d6ddrc,4 d 6 d.d.r.c.,4 D 6 D D R C,4d6ddrc,4d6ddrc,7,7
/kaggle/input/test-black/test_cleaned_black_resized/ol10nwmz-0.png,ol10nwmz,0 L 7 0 N W.M.Z,OL70NWMZ,0l70nwmz,ol70nwmz,6,7
/kaggle/input/test-black/test_cleaned_black_resized/oixg7ln-0.png,oixg7ln,o.I.I.X.G.T.L.N.,OIXGLW,oiixgtln,oixglw,2,4
/kaggle/input/test-black/test_cleaned_black_resized/23osam-0.png,23osam,2 3 D.S.B.M.,2305AM,23dsbm,2305am,4,4
/kaggle/input/test-black/test_cleaned_black_resized/79coxr-0.png,79coxr,7 9c.o.x.r.,79COXR,79coxr,79coxr,6,6
/kaggle/input/test-black/test_cleaned_black_resized/ol8l2s-0.png,ol8l2s,O.L.8 L.2.S.,O L8L2 S,ol8l2s,ol8l2s,6,6
/kaggle/input/test-black/test_cleaned_black_resized/c56kq-0.png,c56kq,c. 5.6m.,C 5 6 K W,c56m,c56kw,3,4
/kaggle/input/test-black/test_cleaned_black_resized/h08pn-0.png,h08pn,25h 08P.,H08PN,25h08p,h08pn,0,5
/kaggle/input/test-black/test_cleaned_black_resized/2d76-0.png,2d76,. 2 D.76.,2 D767,2d76,2d767,4,4
/kaggle/input/test-black/test_cleaned_black_resized/yslwm6mb-0.png,yslwm6mb,y. S.L W.M.G.M.B.,Y 5 L W M 6 M B,yslwmgmb,y5lwm6mb,7,7
/kaggle/input/test-black/test_cleaned_black_resized/xzrf2-0.png,xzrf2,0-XXIX2 0-,12/02,0xxix20,1202,0,0
/kaggle/input/test-black/test_cleaned_black_resized/z254-0.png,z254,- 2254,Z254,2254,z254,3,4
/kaggle/input/test-black/test_cleaned_black_resized/1sil9-0.png,1sil9,Y.S.1 L.A,75 1 L 4,ys1la,751l4,2,1
/kaggle/input/test-black/test_cleaned_black_resized/6mh8nbc-0.png,6mh8nbc,6 m.H.B.M.B.C.,6 M N 8 MB C,6mhbmbc,6mn8mbc,5,5
/kaggle/input/test-black/test_cleaned_black_resized/iebwyn-0.png,iebwyn,""" I can be busy on",LIELOW40,icanbebusyon,lielow40,1,0
/kaggle/input/test-black/test_cleaned_black_resized/18gg-0.png,18gg,to 1866 .,1800,to1866,1800,0,2
/kaggle/input/test-black/test_cleaned_black_resized/7gdnfemv-0.png,7gdnfemv,7. 9. d.n.f.e.m.v.,7 9 D N F E M V,79dnfemv,79dnfemv,7,7
/kaggle/input/test-black/test_cleaned_black_resized/2oa73-0.png,2oa73,2 0 0 7 3,2 0 Q 7 3,20073,20q73,3,3
/kaggle/input/test-black/test_cleaned_black_resized/bsmh-0.png,bsmh,a b sum.h .,BSMH,absumh,bsmh,0,4
/kaggle/input/test-black/test_cleaned_black_resized/jgvz5gc6-0.png,jgvz5gc6,i g. y.z. 5.9c.8,19 NZ$9C6,igyz59c8,19nz9c6,4,1
/kaggle/input/test-black/test_cleaned_black_resized/raza3a-0.png,raza3a,r a z a 3 a,FAZA3A,raza3a,faza3a,6,5
/kaggle/input/test-black/test_cleaned_black_resized/jey85i-0.png,jey85i,J E.7 8.5.1,JTYLJL,je7851,jtyljl,4,2
/kaggle/input/test-black/test_cleaned_black_resized/a4eer5-0.png,a4eer5,A 4 E.E.R. 5,A 4 E E R 5,a4eer5,a4eer5,6,6
/kaggle/input/test-black/test_cleaned_black_resized/uuk0vwk-0.png,uuk0vwk,w w.k.D w.m.k.,DUKDYWK,wwkdwmk,dukdywk,2,4
/kaggle/input/test-black/test_cleaned_black_resized/kdd8gyk-0.png,kdd8gyk,told 89 yk .,KQD89YK,told89yk,kqd89yk,0,5
/kaggle/input/test-black/test_cleaned_black_resized/lag9vt-0.png,lag9vt,L A.G. 9 V.T.T.T.,L A G 9 V T,lag9vttt,lag9vt,6,6
