captcha_text,chr_acc_beam_1,filename,med_b1,predicted_beam_1
p13ix,4,/kaggle/input/test-colour/test_cleaned_color_resized/p13ix-0.png,0.8,pt3ix
eqyl,4,/kaggle/input/test-colour/test_cleaned_color_resized/eqyl-0.png,1.0,eqyl
1324mrg,7,/kaggle/input/test-colour/test_cleaned_color_resized/1324mrg-0.png,1.0,1324mrg
3vslm,4,/kaggle/input/test-colour/test_cleaned_color_resized/3vslm-0.png,0.8,3vsln
nqdrscn5,8,/kaggle/input/test-colour/test_cleaned_color_resized/nqdrscn5-0.png,1.0,nqdrscn5
4lg11,5,/kaggle/input/test-colour/test_cleaned_color_resized/4lg11-0.png,1.0,4lg11
273u,4,/kaggle/input/test-colour/test_cleaned_color_resized/273u-0.png,1.0,273u
4pz2t1zb,8,/kaggle/input/test-colour/test_cleaned_color_resized/4pz2t1zb-0.png,1.0,4pz2t1zb
ys0167,6,/kaggle/input/test-colour/test_cleaned_color_resized/ys0167-0.png,1.0,ys0167
75jc4s,5,/kaggle/input/test-colour/test_cleaned_color_resized/75jc4s-0.png,0.8333333333333334,75sc4s
m8gwskd,7,/kaggle/input/test-colour/test_cleaned_color_resized/m8gwskd-0.png,1.0,m8gwskd
2zs3,4,/kaggle/input/test-colour/test_cleaned_color_resized/2zs3-0.png,1.0,2zs3
kqrl,4,/kaggle/input/test-colour/test_cleaned_color_resized/kqrl-0.png,1.0,kqrl
r3yn,4,/kaggle/input/test-colour/test_cleaned_color_resized/r3yn-0.png,1.0,r3yn
fzgwqo,5,/kaggle/input/test-colour/test_cleaned_color_resized/fzgwqo-0.png,0.7142857142857143,fzgwqq0
d9dpyu,6,/kaggle/input/test-colour/test_cleaned_color_resized/d9dpyu-0.png,1.0,d9dpyu
gheilnvi,8,/kaggle/input/test-colour/test_cleaned_color_resized/gheilnvi-0.png,1.0,gheilnvi
scdn,3,/kaggle/input/test-colour/test_cleaned_color_resized/scdn-0.png,0.75,sgdn
9xawh3yg,3,/kaggle/input/test-colour/test_cleaned_color_resized/9xawh3yg-0.png,0.375,qxqh2yq
21z1y,3,/kaggle/input/test-colour/test_cleaned_color_resized/21z1y-0.png,0.6,212iy
3aut4,5,/kaggle/input/test-colour/test_cleaned_color_resized/3aut4-0.png,1.0,3aut4
u4j8el8,6,/kaggle/input/test-colour/test_cleaned_color_resized/u4j8el8-0.png,0.8571428571428572,u4j8e18
dfzr1,5,/kaggle/input/test-colour/test_cleaned_color_resized/dfzr1-0.png,1.0,dfzr1
rwhc7wc,5,/kaggle/input/test-colour/test_cleaned_color_resized/rwhc7wc-0.png,0.7142857142857143,cwbc7wc
7olxc3k,5,/kaggle/input/test-colour/test_cleaned_color_resized/7olxc3k-0.png,0.7142857142857143,701xc3k
b3okru3,5,/kaggle/input/test-colour/test_cleaned_color_resized/b3okru3-0.png,0.7142857142857143,b3qkpu3
bof0,4,/kaggle/input/test-colour/test_cleaned_color_resized/bof0-0.png,1.0,bof0
oh3v2,4,/kaggle/input/test-colour/test_cleaned_color_resized/oh3v2-0.png,0.8,0h3v2
gqbmo,4,/kaggle/input/test-colour/test_cleaned_color_resized/gqbmo-0.png,0.8,9qbmo
7d02g,5,/kaggle/input/test-colour/test_cleaned_color_resized/7d02g-0.png,1.0,7d02g
nb43cy,4,/kaggle/input/test-colour/test_cleaned_color_resized/nb43cy-0.png,0.6666666666666667,nbu3c
fna1yfad,8,/kaggle/input/test-colour/test_cleaned_color_resized/fna1yfad-0.png,1.0,fna1yfad
qbap,3,/kaggle/input/test-colour/test_cleaned_color_resized/qbap-0.png,0.75,qbag
5gnom,4,/kaggle/input/test-colour/test_cleaned_color_resized/5gnom-0.png,0.8,5gnqm
z3e7z0,5,/kaggle/input/test-colour/test_cleaned_color_resized/z3e7z0-0.png,0.8333333333333334,z3e7zq
ham46lpd,8,/kaggle/input/test-colour/test_cleaned_color_resized/ham46lpd-0.png,0.6666666666666667,hammm416lpdd
uicxyc,4,/kaggle/input/test-colour/test_cleaned_color_resized/uicxyc-0.png,0.5,ulcyyyyc
lbrhjvyr,7,/kaggle/input/test-colour/test_cleaned_color_resized/lbrhjvyr-0.png,0.75,lbhjvyyr
t984,4,/kaggle/input/test-colour/test_cleaned_color_resized/t984-0.png,1.0,t984
w72p,4,/kaggle/input/test-colour/test_cleaned_color_resized/w72p-0.png,1.0,w72p
f48o,4,/kaggle/input/test-colour/test_cleaned_color_resized/f48o-0.png,1.0,f48o
wqtt,4,/kaggle/input/test-colour/test_cleaned_color_resized/wqtt-0.png,1.0,wqtt
hc5rx39,6,/kaggle/input/test-colour/test_cleaned_color_resized/hc5rx39-0.png,0.8571428571428572,hcsrx39
wpi8k4,6,/kaggle/input/test-colour/test_cleaned_color_resized/wpi8k4-0.png,1.0,wpi8k4
8s3cl,5,/kaggle/input/test-colour/test_cleaned_color_resized/8s3cl-0.png,1.0,8s3cl
kspi,4,/kaggle/input/test-colour/test_cleaned_color_resized/kspi-0.png,1.0,kspi
64q0,4,/kaggle/input/test-colour/test_cleaned_color_resized/64q0-0.png,1.0,64q0
0rq9qn,4,/kaggle/input/test-colour/test_cleaned_color_resized/0rq9qn-0.png,0.6666666666666667,orq9pn
x2xk02p,7,/kaggle/input/test-colour/test_cleaned_color_resized/x2xk02p-0.png,1.0,x2xk02p
0i7uom,6,/kaggle/input/test-colour/test_cleaned_color_resized/0i7uom-0.png,1.0,0i7uom
379cfumx,7,/kaggle/input/test-colour/test_cleaned_color_resized/379cfumx-0.png,0.875,329cfumx
0mgnhi,4,/kaggle/input/test-colour/test_cleaned_color_resized/0mgnhi-0.png,0.6666666666666667,0mgwhj
jzttfxjt,5,/kaggle/input/test-colour/test_cleaned_color_resized/jzttfxjt-0.png,0.625,12ttfxit
s5d59n,3,/kaggle/input/test-colour/test_cleaned_color_resized/s5d59n-0.png,0.5,m5qs9n
r00pd,4,/kaggle/input/test-colour/test_cleaned_color_resized/r00pd-0.png,0.8,r00pq
jils,1,/kaggle/input/test-colour/test_cleaned_color_resized/jils-0.png,0.25,vuqs
0gil,2,/kaggle/input/test-colour/test_cleaned_color_resized/0gil-0.png,0.5,0g1
twtk,3,/kaggle/input/test-colour/test_cleaned_color_resized/twtk-0.png,0.6,tmmtk
5xnhd3u,7,/kaggle/input/test-colour/test_cleaned_color_resized/5xnhd3u-0.png,1.0,5xnhd3u
cd7zah,5,/kaggle/input/test-colour/test_cleaned_color_resized/cd7zah-0.png,0.8333333333333334,cd7zak
9tjryy,4,/kaggle/input/test-colour/test_cleaned_color_resized/9tjryy-0.png,0.6666666666666667,7tsryy
aup1v,4,/kaggle/input/test-colour/test_cleaned_color_resized/aup1v-0.png,0.8,rup1v
o96l9az,5,/kaggle/input/test-colour/test_cleaned_color_resized/o96l9az-0.png,0.7142857142857143,09619az
nvzpgdh,7,/kaggle/input/test-colour/test_cleaned_color_resized/nvzpgdh-0.png,1.0,nvzpgdh
drgu1a,3,/kaggle/input/test-colour/test_cleaned_color_resized/drgu1a-0.png,0.5,drqv1q
5wqfn9sb,4,/kaggle/input/test-colour/test_cleaned_color_resized/5wqfn9sb-0.png,0.5,5wqm8s8
o7vcb93s,7,/kaggle/input/test-colour/test_cleaned_color_resized/o7vcb93s-0.png,0.875,n7vcb93s
z1gxiila,5,/kaggle/input/test-colour/test_cleaned_color_resized/z1gxiila-0.png,0.625,z1gxjiq
9cd1r,5,/kaggle/input/test-colour/test_cleaned_color_resized/9cd1r-0.png,1.0,9cd1r
pc8y04n8,8,/kaggle/input/test-colour/test_cleaned_color_resized/pc8y04n8-0.png,1.0,pc8y04n8
xxmao,5,/kaggle/input/test-colour/test_cleaned_color_resized/xxmao-0.png,0.8333333333333334,xx3mao
qw6oa,4,/kaggle/input/test-colour/test_cleaned_color_resized/qw6oa-0.png,0.8,qw6o
d17ywi,5,/kaggle/input/test-colour/test_cleaned_color_resized/d17ywi-0.png,0.8333333333333334,q17ywi
mkpvj,5,/kaggle/input/test-colour/test_cleaned_color_resized/mkpvj-0.png,1.0,mkpvj
5z6pplh4,0,/kaggle/input/test-colour/test_cleaned_color_resized/5z6pplh4-0.png,0.0,ujtmmnnn
tplvb5,6,/kaggle/input/test-colour/test_cleaned_color_resized/tplvb5-0.png,1.0,tplvb5
pfciu,4,/kaggle/input/test-colour/test_cleaned_color_resized/pfciu-0.png,0.8,pfc1u
pjx60e,5,/kaggle/input/test-colour/test_cleaned_color_resized/pjx60e-0.png,0.8333333333333334,plx60e
ddq99w,5,/kaggle/input/test-colour/test_cleaned_color_resized/ddq99w-0.png,0.8333333333333334,ddq9w
cq4xj,5,/kaggle/input/test-colour/test_cleaned_color_resized/cq4xj-0.png,1.0,cq4xj
7vseu,5,/kaggle/input/test-colour/test_cleaned_color_resized/7vseu-0.png,1.0,7vseu
ontf,4,/kaggle/input/test-colour/test_cleaned_color_resized/ontf-0.png,1.0,ontf
vdi82kz4,7,/kaggle/input/test-colour/test_cleaned_color_resized/vdi82kz4-0.png,0.7777777777777778,vd1182kz4
5yr6km,6,/kaggle/input/test-colour/test_cleaned_color_resized/5yr6km-0.png,1.0,5yr6km
9ylh81c3,5,/kaggle/input/test-colour/test_cleaned_color_resized/9ylh81c3-0.png,0.625,9yh8z63
3ii4,3,/kaggle/input/test-colour/test_cleaned_color_resized/3ii4-0.png,0.75,3ni4
x4t1,3,/kaggle/input/test-colour/test_cleaned_color_resized/x4t1-0.png,0.75,x4ti
umgjqz44,6,/kaggle/input/test-colour/test_cleaned_color_resized/umgjqz44-0.png,0.75,vmgjqz4
pwp08u13,7,/kaggle/input/test-colour/test_cleaned_color_resized/pwp08u13-0.png,0.875,pwp08s13
x4qqf,4,/kaggle/input/test-colour/test_cleaned_color_resized/x4qqf-0.png,0.6666666666666667,s4qq4f
4bzcur8r,8,/kaggle/input/test-colour/test_cleaned_color_resized/4bzcur8r-0.png,1.0,4bzcur8r
ighh4lc,7,/kaggle/input/test-colour/test_cleaned_color_resized/ighh4lc-0.png,1.0,ighh4lc
jl35wmz,7,/kaggle/input/test-colour/test_cleaned_color_resized/jl35wmz-0.png,1.0,jl35wmz
lbgz0ns,6,/kaggle/input/test-colour/test_cleaned_color_resized/lbgz0ns-0.png,0.8571428571428572,lbz0ns
4zr0ay,3,/kaggle/input/test-colour/test_cleaned_color_resized/4zr0ay-0.png,0.5,4v30a4
jirj,4,/kaggle/input/test-colour/test_cleaned_color_resized/jirj-0.png,1.0,jirj
jkhr8c,6,/kaggle/input/test-colour/test_cleaned_color_resized/jkhr8c-0.png,1.0,jkhr8c
3g34h,5,/kaggle/input/test-colour/test_cleaned_color_resized/3g34h-0.png,1.0,3g34h
g2d389y,6,/kaggle/input/test-colour/test_cleaned_color_resized/g2d389y-0.png,0.75,g2dzj89y
fx8w6,5,/kaggle/input/test-colour/test_cleaned_color_resized/fx8w6-0.png,1.0,fx8w6
cfqgi,4,/kaggle/input/test-colour/test_cleaned_color_resized/cfqgi-0.png,0.8,cfq6i
jvpwt1p,7,/kaggle/input/test-colour/test_cleaned_color_resized/jvpwt1p-0.png,1.0,jvpwt1p
03yuav5,7,/kaggle/input/test-colour/test_cleaned_color_resized/03yuav5-0.png,1.0,03yuav5
dhgx,4,/kaggle/input/test-colour/test_cleaned_color_resized/dhgx-0.png,1.0,dhgx
yjhmfa,6,/kaggle/input/test-colour/test_cleaned_color_resized/yjhmfa-0.png,0.8571428571428572,yjhymfa
e6ty48q,7,/kaggle/input/test-colour/test_cleaned_color_resized/e6ty48q-0.png,1.0,e6ty48q
r6g5o73,6,/kaggle/input/test-colour/test_cleaned_color_resized/r6g5o73-0.png,0.8571428571428572,r6g5073
vyw3,4,/kaggle/input/test-colour/test_cleaned_color_resized/vyw3-0.png,1.0,vyw3
3za8zi,5,/kaggle/input/test-colour/test_cleaned_color_resized/3za8zi-0.png,0.8333333333333334,3za8zj
5ns95,5,/kaggle/input/test-colour/test_cleaned_color_resized/5ns95-0.png,1.0,5ns95
674yz,4,/kaggle/input/test-colour/test_cleaned_color_resized/674yz-0.png,0.8,67yyz
w4yac,3,/kaggle/input/test-colour/test_cleaned_color_resized/w4yac-0.png,0.6,w4yqw
jw12,4,/kaggle/input/test-colour/test_cleaned_color_resized/jw12-0.png,1.0,jw12
qeltw3mx,5,/kaggle/input/test-colour/test_cleaned_color_resized/qeltw3mx-0.png,0.625,qflxw3m
78l9,4,/kaggle/input/test-colour/test_cleaned_color_resized/78l9-0.png,1.0,78l9
1mwa,4,/kaggle/input/test-colour/test_cleaned_color_resized/1mwa-0.png,1.0,1mwa
nhg8w,5,/kaggle/input/test-colour/test_cleaned_color_resized/nhg8w-0.png,1.0,nhg8w
d7tnt,5,/kaggle/input/test-colour/test_cleaned_color_resized/d7tnt-0.png,1.0,d7tnt
diisew16,6,/kaggle/input/test-colour/test_cleaned_color_resized/diisew16-0.png,0.75,d4tsew16
3q9kl33x,7,/kaggle/input/test-colour/test_cleaned_color_resized/3q9kl33x-0.png,0.875,mq9kl33x
w3dn,3,/kaggle/input/test-colour/test_cleaned_color_resized/w3dn-0.png,0.75,w3d
5lqfxb,4,/kaggle/input/test-colour/test_cleaned_color_resized/5lqfxb-0.png,0.6666666666666667,51afxb
inb7g,5,/kaggle/input/test-colour/test_cleaned_color_resized/inb7g-0.png,1.0,inb7g
2njlt4,6,/kaggle/input/test-colour/test_cleaned_color_resized/2njlt4-0.png,0.8571428571428572,2njlft4
08ft2e2z,8,/kaggle/input/test-colour/test_cleaned_color_resized/08ft2e2z-0.png,1.0,08ft2e2z
bi4tc1t,2,/kaggle/input/test-colour/test_cleaned_color_resized/bi4tc1t-0.png,0.1428571428571429,ht9tel
sklg,4,/kaggle/input/test-colour/test_cleaned_color_resized/sklg-0.png,1.0,sklg
wkvh,3,/kaggle/input/test-colour/test_cleaned_color_resized/wkvh-0.png,0.75,wkuh
ky0syh,6,/kaggle/input/test-colour/test_cleaned_color_resized/ky0syh-0.png,1.0,ky0syh
s29j,4,/kaggle/input/test-colour/test_cleaned_color_resized/s29j-0.png,1.0,s29j
386h7,4,/kaggle/input/test-colour/test_cleaned_color_resized/386h7-0.png,0.8,386b7
xxboh2p,2,/kaggle/input/test-colour/test_cleaned_color_resized/xxboh2p-0.png,0.2857142857142857,kk80k2p
64o042,5,/kaggle/input/test-colour/test_cleaned_color_resized/64o042-0.png,0.7142857142857143,64oq422
3ido1q0,7,/kaggle/input/test-colour/test_cleaned_color_resized/3ido1q0-0.png,1.0,3ido1q0
0al4pl,6,/kaggle/input/test-colour/test_cleaned_color_resized/0al4pl-0.png,1.0,0al4pl
2ennujkj,8,/kaggle/input/test-colour/test_cleaned_color_resized/2ennujkj-0.png,1.0,2ennujkj
9k0r3u89,7,/kaggle/input/test-colour/test_cleaned_color_resized/9k0r3u89-0.png,0.875,9kor3u89
4n3bk,1,/kaggle/input/test-colour/test_cleaned_color_resized/4n3bk-0.png,0.19999999999999996,yq2bn
s4o5wq,6,/kaggle/input/test-colour/test_cleaned_color_resized/s4o5wq-0.png,1.0,s4o5wq
4sotv,5,/kaggle/input/test-colour/test_cleaned_color_resized/4sotv-0.png,1.0,4sotv
br70,4,/kaggle/input/test-colour/test_cleaned_color_resized/br70-0.png,1.0,br70
trh3,2,/kaggle/input/test-colour/test_cleaned_color_resized/trh3-0.png,0.5,xsh3
d3badth,7,/kaggle/input/test-colour/test_cleaned_color_resized/d3badth-0.png,1.0,d3badth
8drskum,7,/kaggle/input/test-colour/test_cleaned_color_resized/8drskum-0.png,1.0,8drskum
ez5h,4,/kaggle/input/test-colour/test_cleaned_color_resized/ez5h-0.png,1.0,ez5h
6u702jo,5,/kaggle/input/test-colour/test_cleaned_color_resized/6u702jo-0.png,0.7142857142857143,6u7o2j0
5dhl0wds,6,/kaggle/input/test-colour/test_cleaned_color_resized/5dhl0wds-0.png,0.75,5dhlowd9
l1ba,4,/kaggle/input/test-colour/test_cleaned_color_resized/l1ba-0.png,1.0,l1ba
a3lb,4,/kaggle/input/test-colour/test_cleaned_color_resized/a3lb-0.png,1.0,a3lb
mnz7a,5,/kaggle/input/test-colour/test_cleaned_color_resized/mnz7a-0.png,1.0,mnz7a
dstb9ae,5,/kaggle/input/test-colour/test_cleaned_color_resized/dstb9ae-0.png,0.5555555555555556,dststs8ae
oxhpig0,4,/kaggle/input/test-colour/test_cleaned_color_resized/oxhpig0-0.png,0.5714285714285714,oxhp16q
iskgy,3,/kaggle/input/test-colour/test_cleaned_color_resized/iskgy-0.png,0.6,ishg4
hsnd7hq,4,/kaggle/input/test-colour/test_cleaned_color_resized/hsnd7hq-0.png,0.5714285714285714,h5hd7hz
wf8s6x,6,/kaggle/input/test-colour/test_cleaned_color_resized/wf8s6x-0.png,1.0,wf8s6x
kw4p1q,6,/kaggle/input/test-colour/test_cleaned_color_resized/kw4p1q-0.png,1.0,kw4p1q
41kb,3,/kaggle/input/test-colour/test_cleaned_color_resized/41kb-0.png,0.75,4lkb
95pcp5d,6,/kaggle/input/test-colour/test_cleaned_color_resized/95pcp5d-0.png,0.8571428571428572,95pcp5o
h7f9,4,/kaggle/input/test-colour/test_cleaned_color_resized/h7f9-0.png,1.0,h7f9
7e5o36h,5,/kaggle/input/test-colour/test_cleaned_color_resized/7e5o36h-0.png,0.7142857142857143,7q9o36h
aumb,1,/kaggle/input/test-colour/test_cleaned_color_resized/aumb-0.png,0.25,du3q
ccmk,4,/kaggle/input/test-colour/test_cleaned_color_resized/ccmk-0.png,1.0,ccmk
dlsvh5cr,8,/kaggle/input/test-colour/test_cleaned_color_resized/dlsvh5cr-0.png,1.0,dlsvh5cr
i6i6e,3,/kaggle/input/test-colour/test_cleaned_color_resized/i6i6e-0.png,0.6,io16e
u29s,4,/kaggle/input/test-colour/test_cleaned_color_resized/u29s-0.png,1.0,u29s
dbs1ca45,6,/kaggle/input/test-colour/test_cleaned_color_resized/dbs1ca45-0.png,0.75,db51ca4s
vclgq26,7,/kaggle/input/test-colour/test_cleaned_color_resized/vclgq26-0.png,0.875,vclgqq26
mnn305bp,6,/kaggle/input/test-colour/test_cleaned_color_resized/mnn305bp-0.png,0.6666666666666667,mnn3os8bp
6yjb6,5,/kaggle/input/test-colour/test_cleaned_color_resized/6yjb6-0.png,1.0,6yjb6
6dr3,2,/kaggle/input/test-colour/test_cleaned_color_resized/6dr3-0.png,0.5,6dx
j7n39,5,/kaggle/input/test-colour/test_cleaned_color_resized/j7n39-0.png,1.0,j7n39
21iyxsn,6,/kaggle/input/test-colour/test_cleaned_color_resized/21iyxsn-0.png,0.8571428571428572,2iyxsn
n8dz4i,6,/kaggle/input/test-colour/test_cleaned_color_resized/n8dz4i-0.png,1.0,n8dz4i
5mi1hb,6,/kaggle/input/test-colour/test_cleaned_color_resized/5mi1hb-0.png,1.0,5mi1hb
24idbq3f,7,/kaggle/input/test-colour/test_cleaned_color_resized/24idbq3f-0.png,0.875,24ldbq3f
qv6vn3,6,/kaggle/input/test-colour/test_cleaned_color_resized/qv6vn3-0.png,1.0,qv6vn3
kvop4si,2,/kaggle/input/test-colour/test_cleaned_color_resized/kvop4si-0.png,0.2857142857142857,y4sp7s1
v4e3y,4,/kaggle/input/test-colour/test_cleaned_color_resized/v4e3y-0.png,0.8,e4e3y
cdavw,5,/kaggle/input/test-colour/test_cleaned_color_resized/cdavw-0.png,1.0,cdavw
3v1p,4,/kaggle/input/test-colour/test_cleaned_color_resized/3v1p-0.png,1.0,3v1p
zwc9imu,6,/kaggle/input/test-colour/test_cleaned_color_resized/zwc9imu-0.png,0.8571428571428572,zwc9im
1rhud8rx,6,/kaggle/input/test-colour/test_cleaned_color_resized/1rhud8rx-0.png,0.75,hrhud8x
0wla,1,/kaggle/input/test-colour/test_cleaned_color_resized/0wla-0.png,0.25,mul
cezc6r9,7,/kaggle/input/test-colour/test_cleaned_color_resized/cezc6r9-0.png,1.0,cezc6r9
w33ijj,3,/kaggle/input/test-colour/test_cleaned_color_resized/w33ijj-0.png,0.5,w3s2j
6nizx,4,/kaggle/input/test-colour/test_cleaned_color_resized/6nizx-0.png,0.8,6ni2x
ci82,4,/kaggle/input/test-colour/test_cleaned_color_resized/ci82-0.png,1.0,ci82
3easf,4,/kaggle/input/test-colour/test_cleaned_color_resized/3easf-0.png,0.8,3esf
7zhp,4,/kaggle/input/test-colour/test_cleaned_color_resized/7zhp-0.png,1.0,7zhp
9uvr0ib,4,/kaggle/input/test-colour/test_cleaned_color_resized/9uvr0ib-0.png,0.5714285714285714,9rv0zb
up14719,5,/kaggle/input/test-colour/test_cleaned_color_resized/up14719-0.png,0.7142857142857143,up7a719
a9wr,4,/kaggle/input/test-colour/test_cleaned_color_resized/a9wr-0.png,1.0,a9wr
kfh76,2,/kaggle/input/test-colour/test_cleaned_color_resized/kfh76-0.png,0.4,xfk16
m7otcn6,4,/kaggle/input/test-colour/test_cleaned_color_resized/m7otcn6-0.png,0.5714285714285714,n2otgn6
h6o7n,5,/kaggle/input/test-colour/test_cleaned_color_resized/h6o7n-0.png,1.0,h6o7n
2bjj1pos,7,/kaggle/input/test-colour/test_cleaned_color_resized/2bjj1pos-0.png,0.875,2bj1pos
wspku,5,/kaggle/input/test-colour/test_cleaned_color_resized/wspku-0.png,1.0,wspku
0h5ya8,5,/kaggle/input/test-colour/test_cleaned_color_resized/0h5ya8-0.png,0.8333333333333334,qh5ya8
jwdpa,4,/kaggle/input/test-colour/test_cleaned_color_resized/jwdpa-0.png,0.6666666666666667,jwpppa
yrrc,4,/kaggle/input/test-colour/test_cleaned_color_resized/yrrc-0.png,0.8,yrtrc
z6r0,3,/kaggle/input/test-colour/test_cleaned_color_resized/z6r0-0.png,0.75,z6ro
4vzdt,3,/kaggle/input/test-colour/test_cleaned_color_resized/4vzdt-0.png,0.6,4v2d7
v4ua,3,/kaggle/input/test-colour/test_cleaned_color_resized/v4ua-0.png,0.75,v0ua
gwbjep,6,/kaggle/input/test-colour/test_cleaned_color_resized/gwbjep-0.png,1.0,gwbjep
0dx9,4,/kaggle/input/test-colour/test_cleaned_color_resized/0dx9-0.png,1.0,0dx9
wu5lx,5,/kaggle/input/test-colour/test_cleaned_color_resized/wu5lx-0.png,1.0,wu5lx
5gz2f,3,/kaggle/input/test-colour/test_cleaned_color_resized/5gz2f-0.png,0.6,sg22f
mrmth,4,/kaggle/input/test-colour/test_cleaned_color_resized/mrmth-0.png,0.8,mmth
7oq8,3,/kaggle/input/test-colour/test_cleaned_color_resized/7oq8-0.png,0.75,70q8
7i1o5e3,7,/kaggle/input/test-colour/test_cleaned_color_resized/7i1o5e3-0.png,1.0,7i1o5e3
gjj6pj,1,/kaggle/input/test-colour/test_cleaned_color_resized/gjj6pj-0.png,0.16666666666666663,0ddpd
kwjy5vpx,7,/kaggle/input/test-colour/test_cleaned_color_resized/kwjy5vpx-0.png,0.875,kwjy5vqx
vvioeu,6,/kaggle/input/test-colour/test_cleaned_color_resized/vvioeu-0.png,1.0,vvioeu
4w2d1,4,/kaggle/input/test-colour/test_cleaned_color_resized/4w2d1-0.png,0.6666666666666667,4j2zd1
6yub4j6,5,/kaggle/input/test-colour/test_cleaned_color_resized/6yub4j6-0.png,0.7142857142857143,6yw84j6
ibz7,3,/kaggle/input/test-colour/test_cleaned_color_resized/ibz7-0.png,0.75,lbz7
gh210y,5,/kaggle/input/test-colour/test_cleaned_color_resized/gh210y-0.png,0.8333333333333334,gh2l0y
bayv1bf,6,/kaggle/input/test-colour/test_cleaned_color_resized/bayv1bf-0.png,0.8571428571428572,bagv1bf
spb6516e,8,/kaggle/input/test-colour/test_cleaned_color_resized/spb6516e-0.png,1.0,spb6516e
vlsqa,4,/kaggle/input/test-colour/test_cleaned_color_resized/vlsqa-0.png,0.8,v1sqa
dhol0,5,/kaggle/input/test-colour/test_cleaned_color_resized/dhol0-0.png,1.0,dhol0
gdqimd1p,6,/kaggle/input/test-colour/test_cleaned_color_resized/gdqimd1p-0.png,0.75,gdq1mdlp
k397f,4,/kaggle/input/test-colour/test_cleaned_color_resized/k397f-0.png,0.8,k3976
bpqy,4,/kaggle/input/test-colour/test_cleaned_color_resized/bpqy-0.png,1.0,bpqy
zp29,4,/kaggle/input/test-colour/test_cleaned_color_resized/zp29-0.png,1.0,zp29
r2op4,5,/kaggle/input/test-colour/test_cleaned_color_resized/r2op4-0.png,1.0,r2op4
fmg72z7c,7,/kaggle/input/test-colour/test_cleaned_color_resized/fmg72z7c-0.png,0.875,fmg7z7c
jh8lz,5,/kaggle/input/test-colour/test_cleaned_color_resized/jh8lz-0.png,1.0,jh8lz
tuyw,4,/kaggle/input/test-colour/test_cleaned_color_resized/tuyw-0.png,1.0,tuyw
qg8rj,3,/kaggle/input/test-colour/test_cleaned_color_resized/qg8rj-0.png,0.6,qg823
c9azl,4,/kaggle/input/test-colour/test_cleaned_color_resized/c9azl-0.png,0.8,c9a2l
jyun,4,/kaggle/input/test-colour/test_cleaned_color_resized/jyun-0.png,1.0,jyun
imetse6c,8,/kaggle/input/test-colour/test_cleaned_color_resized/imetse6c-0.png,1.0,imetse6c
1imwt,4,/kaggle/input/test-colour/test_cleaned_color_resized/1imwt-0.png,0.8,7imwt
uykm5t,6,/kaggle/input/test-colour/test_cleaned_color_resized/uykm5t-0.png,1.0,uykm5t
ew211,3,/kaggle/input/test-colour/test_cleaned_color_resized/ew211-0.png,0.6,ew2l
iuei9,5,/kaggle/input/test-colour/test_cleaned_color_resized/iuei9-0.png,1.0,iuei9
tgk36qlt,7,/kaggle/input/test-colour/test_cleaned_color_resized/tgk36qlt-0.png,0.875,tgk3bqlt
5g3zxw6n,7,/kaggle/input/test-colour/test_cleaned_color_resized/5g3zxw6n-0.png,0.875,5g3zxh6n
y95u,3,/kaggle/input/test-colour/test_cleaned_color_resized/y95u-0.png,0.75,y95v
ykhc0,4,/kaggle/input/test-colour/test_cleaned_color_resized/ykhc0-0.png,0.8,ykh0
fyvpmvsh,4,/kaggle/input/test-colour/test_cleaned_color_resized/fyvpmvsh-0.png,0.5,fxqmvsn
48qgg4t,7,/kaggle/input/test-colour/test_cleaned_color_resized/48qgg4t-0.png,1.0,48qgg4t
2sp9gvbi,6,/kaggle/input/test-colour/test_cleaned_color_resized/2sp9gvbi-0.png,0.75,2sp9gv8
8vs59cma,3,/kaggle/input/test-colour/test_cleaned_color_resized/8vs59cma-0.png,0.375,qws5qmd
yzjnx5d,7,/kaggle/input/test-colour/test_cleaned_color_resized/yzjnx5d-0.png,0.875,yzjnnx5d
ws65i,3,/kaggle/input/test-colour/test_cleaned_color_resized/ws65i-0.png,0.6,w96i
xpelp8,6,/kaggle/input/test-colour/test_cleaned_color_resized/xpelp8-0.png,1.0,xpelp8
g0ml0,4,/kaggle/input/test-colour/test_cleaned_color_resized/g0ml0-0.png,0.8,g0mlo
0vug13,5,/kaggle/input/test-colour/test_cleaned_color_resized/0vug13-0.png,0.8333333333333334,ovug13
2ybig03,5,/kaggle/input/test-colour/test_cleaned_color_resized/2ybig03-0.png,0.7142857142857143,2ybi9o3
was6kr6h,8,/kaggle/input/test-colour/test_cleaned_color_resized/was6kr6h-0.png,1.0,was6kr6h
qis5,3,/kaggle/input/test-colour/test_cleaned_color_resized/qis5-0.png,0.75,q1s5
iazoykf,5,/kaggle/input/test-colour/test_cleaned_color_resized/iazoykf-0.png,0.7142857142857143,ia7dykf
tzubvo,6,/kaggle/input/test-colour/test_cleaned_color_resized/tzubvo-0.png,1.0,tzubvo
clivi,3,/kaggle/input/test-colour/test_cleaned_color_resized/clivi-0.png,0.6,qljvi
cnr0n,4,/kaggle/input/test-colour/test_cleaned_color_resized/cnr0n-0.png,0.6666666666666667,cnrnon
wwoe2vi,6,/kaggle/input/test-colour/test_cleaned_color_resized/wwoe2vi-0.png,0.8571428571428572,wwoe2v1
